figure_id,series_name,label,year,harvest_m3_per_year,x_pixel,y_pixel
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,204.22360248447205,1140397.3509933776,733.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,205.71428571428572,1140397.3509933776,737.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,207.20496894409936,1140397.3509933776,741.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,208.69565217391303,1140397.3509933776,745.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,210.1863354037267,1140397.3509933776,749.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,211.67701863354037,1140397.3509933776,753.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,213.16770186335404,1140397.3509933776,757.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,214.6583850931677,1140397.3509933776,761.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,216.14906832298138,1140397.3509933776,765.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,217.63975155279505,1140397.3509933776,769.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,219.1304347826087,1140397.3509933776,773.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,220.62111801242236,1140397.3509933776,777.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,222.11180124223603,1140397.3509933776,781.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,223.60248447204967,1140397.3509933776,785.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,225.09316770186334,1140397.3509933776,789.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,226.58385093167703,1140397.3509933776,793.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,228.0745341614907,1140397.3509933776,797.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,229.56521739130434,1140397.3509933776,801.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,231.055900621118,1140397.3509933776,805.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,232.54658385093168,1140397.3509933776,809.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,234.03726708074532,1140397.3509933776,813.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,235.527950310559,1140397.3509933776,817.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,237.01863354037266,1140397.3509933776,821.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,238.50931677018633,1140397.3509933776,825.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,240.0,1140397.3509933776,829.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,241.49068322981367,1140397.3509933776,833.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,242.98136645962734,1140397.3509933776,837.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,244.472049689441,1140397.3509933776,841.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,245.96273291925465,1140397.3509933776,845.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,247.45341614906832,1140397.3509933776,849.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,248.944099378882,1140397.3509933776,853.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,250.43478260869563,1140397.3509933776,857.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,251.92546583850933,1140397.3509933776,861.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,253.416149068323,1140397.3509933776,865.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,254.90683229813666,1140397.3509933776,869.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,256.3975155279503,1140397.3509933776,873.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,257.888198757764,1140397.3509933776,877.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,259.37888198757764,1140397.3509933776,881.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,260.8695652173913,1140397.3509933776,885.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,262.360248447205,1140397.3509933776,889.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,263.8509316770186,1140397.3509933776,893.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,265.3416149068323,1140397.3509933776,897.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,266.832298136646,1140397.3509933776,901.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,268.32298136645966,1140397.3509933776,905.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,269.81366459627327,1140397.3509933776,909.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,271.30434782608694,1140397.3509933776,913.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,272.7950310559006,1140397.3509933776,917.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,274.2857142857143,1140397.3509933776,921.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,275.77639751552795,1140397.3509933776,925.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,277.2670807453416,1140397.3509933776,929.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,278.7577639751553,1140397.3509933776,933.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,280.24844720496895,1140397.3509933776,937.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,281.7391304347826,1140397.3509933776,941.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,283.2298136645963,1140397.3509933776,945.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,284.72049689440996,1140397.3509933776,949.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,286.2111801242236,1140397.3509933776,953.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,287.70186335403724,1140397.3509933776,957.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,289.1925465838509,1140397.3509933776,961.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,290.68322981366464,1140397.3509933776,965.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,292.17391304347825,1140397.3509933776,969.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,293.6645962732919,1140397.3509933776,973.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,295.1552795031056,1140397.3509933776,977.0,897.0
Figure 25,increased_managed_stand_yields,Increased Managed Stand Yields,296.64596273291926,1140397.3509933776,981.0,897.0
Figure 26,base_case,MP11 Base Case,2.9813664596273295,1063134.6578366447,193.0,767.0
Figure 26,base_case,MP11 Base Case,4.472049689440993,1063134.6578366447,197.0,767.0
Figure 26,base_case,MP11 Base Case,5.962732919254659,1063134.6578366447,201.0,767.0
Figure 26,base_case,MP11 Base Case,7.453416149068323,1063134.6578366447,205.0,767.0
Figure 26,base_case,MP11 Base Case,8.944099378881987,1063134.6578366447,209.0,767.0
Figure 26,base_case,MP11 Base Case,10.434782608695652,1063134.6578366447,213.0,767.0
Figure 26,base_case,MP11 Base Case,11.925465838509318,1063134.6578366447,217.0,767.0
Figure 26,base_case,MP11 Base Case,13.416149068322982,1063134.6578366447,221.0,767.0
Figure 26,base_case,MP11 Base Case,14.906832298136646,1063134.6578366447,225.0,767.0
Figure 26,base_case,MP11 Base Case,16.39751552795031,1063134.6578366447,229.0,767.0
Figure 26,base_case,MP11 Base Case,17.888198757763973,1063134.6578366447,233.0,767.0
Figure 26,base_case,MP11 Base Case,19.37888198757764,1063134.6578366447,237.0,767.0
Figure 26,base_case,MP11 Base Case,20.869565217391305,1063134.6578366447,241.0,767.0
Figure 26,base_case,MP11 Base Case,22.36024844720497,1063134.6578366447,245.0,767.0
Figure 26,base_case,MP11 Base Case,23.850931677018636,1063134.6578366447,249.0,767.0
Figure 26,base_case,MP11 Base Case,25.341614906832298,1063134.6578366447,253.0,767.0
Figure 26,base_case,MP11 Base Case,26.832298136645964,1063134.6578366447,257.0,767.0
Figure 26,base_case,MP11 Base Case,28.32298136645963,1063134.6578366447,261.0,767.0
Figure 26,base_case,MP11 Base Case,29.81366459627329,1063134.6578366447,265.0,767.0
Figure 26,base_case,MP11 Base Case,31.304347826086953,1063134.6578366447,269.0,767.0
Figure 26,base_case,MP11 Base Case,32.79503105590062,1063134.6578366447,273.0,767.0
Figure 26,base_case,MP11 Base Case,34.285714285714285,1063134.6578366447,277.0,767.0
Figure 26,base_case,MP11 Base Case,35.77639751552795,1063134.6578366447,281.0,767.0
Figure 26,base_case,MP11 Base Case,37.267080745341616,1063134.6578366447,285.0,767.0
Figure 26,base_case,MP11 Base Case,38.75776397515528,1063134.6578366447,289.0,767.0
Figure 26,base_case,MP11 Base Case,40.24844720496894,1063134.6578366447,293.0,767.0
Figure 26,base_case,MP11 Base Case,41.73913043478261,1063134.6578366447,297.0,767.0
Figure 26,base_case,MP11 Base Case,43.22981366459627,1063134.6578366447,301.0,767.0
Figure 26,base_case,MP11 Base Case,44.72049689440994,1063134.6578366447,305.0,767.0
Figure 26,base_case,MP11 Base Case,46.2111801242236,1063134.6578366447,309.0,767.0
Figure 26,base_case,MP11 Base Case,47.70186335403727,1063134.6578366447,313.0,767.0
Figure 26,base_case,MP11 Base Case,49.19254658385093,1063134.6578366447,317.0,767.0
Figure 26,base_case,MP11 Base Case,50.683229813664596,1063134.6578366447,321.0,767.0
Figure 26,base_case,MP11 Base Case,52.17391304347826,1063134.6578366447,325.0,767.0
Figure 26,base_case,MP11 Base Case,53.66459627329193,1063134.6578366447,329.0,767.0
Figure 26,base_case,MP11 Base Case,55.15527950310559,1063134.6578366447,333.0,767.0
Figure 26,base_case,MP11 Base Case,56.64596273291926,1063134.6578366447,337.0,767.0
Figure 26,base_case,MP11 Base Case,58.13664596273292,1063134.6578366447,341.0,767.0
Figure 26,base_case,MP11 Base Case,59.62732919254658,1063134.6578366447,345.0,767.0
Figure 26,base_case,MP11 Base Case,61.11801242236025,1063134.6578366447,349.0,767.0
Figure 26,base_case,MP11 Base Case,62.60869565217391,1063134.6578366447,353.0,767.0
Figure 26,base_case,MP11 Base Case,64.09937888198758,1063134.6578366447,357.0,767.0
Figure 26,base_case,MP11 Base Case,65.59006211180125,1063134.6578366447,361.0,767.0
Figure 26,base_case,MP11 Base Case,67.08074534161491,1063134.6578366447,365.0,767.0
Figure 26,base_case,MP11 Base Case,68.57142857142857,1063134.6578366447,369.0,767.0
Figure 26,base_case,MP11 Base Case,70.06211180124224,1063134.6578366447,373.0,767.0
Figure 26,base_case,MP11 Base Case,71.5527950310559,1063134.6578366447,377.0,767.0
Figure 26,base_case,MP11 Base Case,73.04347826086956,1063134.6578366447,381.0,767.0
Figure 26,base_case,MP11 Base Case,74.53416149068323,1063134.6578366447,385.0,767.0
Figure 26,base_case,MP11 Base Case,76.0248447204969,1063134.6578366447,389.0,767.0
Figure 26,base_case,MP11 Base Case,77.51552795031056,1063134.6578366447,393.0,767.0
Figure 26,base_case,MP11 Base Case,79.00621118012423,1063134.6578366447,397.0,767.0
Figure 26,base_case,MP11 Base Case,80.49689440993788,1063134.6578366447,401.0,767.0
Figure 26,base_case,MP11 Base Case,81.98757763975156,1063134.6578366447,405.0,767.0
Figure 26,base_case,MP11 Base Case,83.47826086956522,1063134.6578366447,409.0,767.0
Figure 26,base_case,MP11 Base Case,84.96894409937887,1063134.6578366447,413.0,767.0
Figure 26,base_case,MP11 Base Case,86.45962732919254,1063134.6578366447,417.0,767.0
Figure 26,base_case,MP11 Base Case,87.95031055900621,1063134.6578366447,421.0,767.0
Figure 26,base_case,MP11 Base Case,89.44099378881988,1063134.6578366447,425.0,767.0
Figure 26,base_case,MP11 Base Case,90.93167701863354,1063134.6578366447,429.0,767.0
Figure 26,base_case,MP11 Base Case,92.4223602484472,1063134.6578366447,433.0,767.0
Figure 26,base_case,MP11 Base Case,93.91304347826087,1063134.6578366447,437.0,767.0
Figure 26,base_case,MP11 Base Case,95.40372670807454,1063134.6578366447,441.0,767.0
Figure 26,base_case,MP11 Base Case,96.8944099378882,1063134.6578366447,445.0,767.0
Figure 26,base_case,MP11 Base Case,98.38509316770185,1063134.6578366447,449.0,767.0
Figure 26,base_case,MP11 Base Case,99.87577639751552,1063134.6578366447,453.0,767.0
Figure 26,base_case,MP11 Base Case,101.36645962732919,1063134.6578366447,457.0,767.0
Figure 26,base_case,MP11 Base Case,102.85714285714286,1063134.6578366447,461.0,767.0
Figure 26,base_case,MP11 Base Case,104.34782608695652,1063134.6578366447,465.0,767.0
Figure 26,base_case,MP11 Base Case,105.83850931677019,1063134.6578366447,469.0,767.0
Figure 26,base_case,MP11 Base Case,107.32919254658385,1063134.6578366447,473.0,767.0
Figure 26,base_case,MP11 Base Case,108.81987577639752,1063134.6578366447,477.0,767.0
Figure 26,base_case,MP11 Base Case,110.31055900621118,1063134.6578366447,481.0,767.0
Figure 26,base_case,MP11 Base Case,111.80124223602483,1063134.6578366447,485.0,767.0
Figure 26,base_case,MP11 Base Case,113.29192546583852,1063134.6578366447,489.0,767.0
Figure 26,base_case,MP11 Base Case,114.78260869565217,1063134.6578366447,493.0,767.0
Figure 26,base_case,MP11 Base Case,116.27329192546584,1063134.6578366447,497.0,767.0
Figure 26,base_case,MP11 Base Case,117.7639751552795,1063134.6578366447,501.0,767.0
Figure 26,base_case,MP11 Base Case,119.25465838509317,1063134.6578366447,505.0,767.0
Figure 26,base_case,MP11 Base Case,120.74534161490683,1063134.6578366447,509.0,767.0
Figure 26,base_case,MP11 Base Case,122.2360248447205,1063134.6578366447,513.0,767.0
Figure 26,base_case,MP11 Base Case,123.72670807453416,1063134.6578366447,517.0,767.0
Figure 26,base_case,MP11 Base Case,125.21739130434781,1063134.6578366447,521.0,767.0
Figure 26,base_case,MP11 Base Case,126.7080745341615,1063134.6578366447,525.0,767.0
Figure 26,base_case,MP11 Base Case,128.19875776397515,1063134.6578366447,529.0,767.0
Figure 26,base_case,MP11 Base Case,129.68944099378882,1063134.6578366447,533.0,767.0
Figure 26,base_case,MP11 Base Case,131.1801242236025,1063134.6578366447,537.0,767.0
Figure 26,base_case,MP11 Base Case,132.67080745341616,1063134.6578366447,541.0,767.0
Figure 26,base_case,MP11 Base Case,134.16149068322983,1063134.6578366447,545.0,767.0
Figure 26,base_case,MP11 Base Case,135.65217391304347,1063134.6578366447,549.0,767.0
Figure 26,base_case,MP11 Base Case,137.14285714285714,1063134.6578366447,553.0,767.0
Figure 26,base_case,MP11 Base Case,138.6335403726708,1063134.6578366447,557.0,767.0
Figure 26,base_case,MP11 Base Case,140.12422360248448,1063134.6578366447,561.0,767.0
Figure 26,base_case,MP11 Base Case,141.61490683229815,1063134.6578366447,565.0,767.0
Figure 26,base_case,MP11 Base Case,143.1055900621118,1063134.6578366447,569.0,767.0
Figure 26,base_case,MP11 Base Case,144.59627329192546,1063134.6578366447,573.0,767.0
Figure 26,base_case,MP11 Base Case,146.08695652173913,1063134.6578366447,577.0,767.0
Figure 26,base_case,MP11 Base Case,147.5776397515528,1063134.6578366447,581.0,767.0
Figure 26,base_case,MP11 Base Case,149.06832298136646,1063134.6578366447,585.0,767.0
Figure 26,base_case,MP11 Base Case,150.55900621118013,1063134.6578366447,589.0,767.0
Figure 26,base_case,MP11 Base Case,152.0496894409938,1063134.6578366447,593.0,767.0
Figure 26,base_case,MP11 Base Case,153.54037267080744,1063134.6578366447,597.0,767.0
Figure 26,base_case,MP11 Base Case,155.0310559006211,1063134.6578366447,601.0,767.0
Figure 26,base_case,MP11 Base Case,156.52173913043478,1063134.6578366447,605.0,767.0
Figure 26,base_case,MP11 Base Case,158.01242236024845,1063134.6578366447,609.0,767.0
Figure 26,base_case,MP11 Base Case,159.5031055900621,1063134.6578366447,613.0,767.0
Figure 26,base_case,MP11 Base Case,160.99378881987576,1063134.6578366447,617.0,767.0
Figure 26,base_case,MP11 Base Case,162.48447204968946,1063134.6578366447,621.0,767.0
Figure 26,base_case,MP11 Base Case,163.97515527950313,1063134.6578366447,625.0,767.0
Figure 26,base_case,MP11 Base Case,165.46583850931677,1063134.6578366447,629.0,767.0
Figure 26,base_case,MP11 Base Case,166.95652173913044,1063134.6578366447,633.0,767.0
Figure 26,base_case,MP11 Base Case,168.4472049689441,1063134.6578366447,637.0,767.0
Figure 26,base_case,MP11 Base Case,169.93788819875775,1063134.6578366447,641.0,767.0
Figure 26,base_case,MP11 Base Case,171.42857142857142,1063134.6578366447,645.0,767.0
Figure 26,base_case,MP11 Base Case,172.91925465838509,1063134.6578366447,649.0,767.0
Figure 26,base_case,MP11 Base Case,174.40993788819878,1063134.6578366447,653.0,767.0
Figure 26,base_case,MP11 Base Case,175.90062111801242,1063134.6578366447,657.0,767.0
Figure 26,base_case,MP11 Base Case,177.3913043478261,1063134.6578366447,661.0,767.0
Figure 26,base_case,MP11 Base Case,178.88198757763976,1063134.6578366447,665.0,767.0
Figure 26,base_case,MP11 Base Case,180.3726708074534,1063134.6578366447,669.0,767.0
Figure 26,base_case,MP11 Base Case,181.86335403726707,1063134.6578366447,673.0,767.0
Figure 26,base_case,MP11 Base Case,183.35403726708074,1063134.6578366447,677.0,767.0
Figure 26,base_case,MP11 Base Case,184.8447204968944,1063134.6578366447,681.0,767.0
Figure 26,base_case,MP11 Base Case,186.33540372670805,1063134.6578366447,685.0,767.0
Figure 26,base_case,MP11 Base Case,187.82608695652175,1063134.6578366447,689.0,767.0
Figure 26,base_case,MP11 Base Case,189.31677018633542,1063134.6578366447,693.0,767.0
Figure 26,base_case,MP11 Base Case,190.8074534161491,1063134.6578366447,697.0,767.0
Figure 26,base_case,MP11 Base Case,192.29813664596273,1063134.6578366447,701.0,767.0
Figure 26,base_case,MP11 Base Case,193.7888198757764,1063134.6578366447,705.0,767.0
Figure 26,base_case,MP11 Base Case,195.27950310559007,1063134.6578366447,709.0,767.0
Figure 26,base_case,MP11 Base Case,196.7701863354037,1063134.6578366447,713.0,767.0
Figure 26,base_case,MP11 Base Case,198.26086956521738,1063134.6578366447,717.0,767.0
Figure 26,base_case,MP11 Base Case,199.75155279503105,1063134.6578366447,721.0,767.0
Figure 26,base_case,MP11 Base Case,201.24223602484474,1063134.6578366447,725.0,767.0
Figure 26,base_case,MP11 Base Case,202.73291925465838,1063134.6578366447,729.0,767.0
Figure 26,base_case,MP11 Base Case,204.22360248447205,1063134.6578366447,733.0,767.0
Figure 26,base_case,MP11 Base Case,205.71428571428572,1063134.6578366447,737.0,767.0
Figure 26,base_case,MP11 Base Case,207.20496894409936,1063134.6578366447,741.0,767.0
Figure 26,base_case,MP11 Base Case,208.69565217391303,1063134.6578366447,745.0,767.0
Figure 26,base_case,MP11 Base Case,210.1863354037267,1063134.6578366447,749.0,767.0
Figure 26,base_case,MP11 Base Case,211.67701863354037,1063134.6578366447,753.0,767.0
Figure 26,base_case,MP11 Base Case,213.16770186335404,1063134.6578366447,757.0,767.0
Figure 26,base_case,MP11 Base Case,214.6583850931677,1063134.6578366447,761.0,767.0
Figure 26,base_case,MP11 Base Case,216.14906832298138,1063134.6578366447,765.0,767.0
Figure 26,base_case,MP11 Base Case,217.63975155279505,1063134.6578366447,769.0,767.0
Figure 26,base_case,MP11 Base Case,219.1304347826087,1063134.6578366447,773.0,767.0
Figure 26,base_case,MP11 Base Case,220.62111801242236,1063134.6578366447,777.0,767.0
Figure 26,base_case,MP11 Base Case,222.11180124223603,1063134.6578366447,781.0,767.0
Figure 26,base_case,MP11 Base Case,223.60248447204967,1063134.6578366447,785.0,767.0
Figure 26,base_case,MP11 Base Case,225.09316770186334,1063134.6578366447,789.0,767.0
Figure 26,base_case,MP11 Base Case,226.58385093167703,1063134.6578366447,793.0,767.0
Figure 26,base_case,MP11 Base Case,228.0745341614907,1063134.6578366447,797.0,767.0
Figure 26,base_case,MP11 Base Case,229.56521739130434,1063134.6578366447,801.0,767.0
Figure 26,base_case,MP11 Base Case,231.055900621118,1063134.6578366447,805.0,767.0
Figure 26,base_case,MP11 Base Case,232.54658385093168,1063134.6578366447,809.0,767.0
Figure 26,base_case,MP11 Base Case,234.03726708074532,1063134.6578366447,813.0,767.0
Figure 26,base_case,MP11 Base Case,235.527950310559,1063134.6578366447,817.0,767.0
Figure 26,base_case,MP11 Base Case,237.01863354037266,1063134.6578366447,821.0,767.0
Figure 26,base_case,MP11 Base Case,238.50931677018633,1063134.6578366447,825.0,767.0
Figure 26,base_case,MP11 Base Case,240.0,1063134.6578366447,829.0,767.0
Figure 26,base_case,MP11 Base Case,241.49068322981367,1063134.6578366447,833.0,767.0
Figure 26,base_case,MP11 Base Case,242.98136645962734,1063134.6578366447,837.0,767.0
Figure 26,base_case,MP11 Base Case,244.472049689441,1063134.6578366447,841.0,767.0
Figure 26,base_case,MP11 Base Case,245.96273291925465,1063134.6578366447,845.0,767.0
Figure 26,base_case,MP11 Base Case,247.45341614906832,1063134.6578366447,849.0,767.0
Figure 26,base_case,MP11 Base Case,248.944099378882,1063134.6578366447,853.0,767.0
Figure 26,base_case,MP11 Base Case,250.43478260869563,1063134.6578366447,857.0,767.0
Figure 26,base_case,MP11 Base Case,251.92546583850933,1063134.6578366447,861.0,767.0
Figure 26,base_case,MP11 Base Case,253.416149068323,1063134.6578366447,865.0,767.0
Figure 26,base_case,MP11 Base Case,254.90683229813666,1063134.6578366447,869.0,767.0
Figure 26,base_case,MP11 Base Case,256.3975155279503,1063134.6578366447,873.0,767.0
Figure 26,base_case,MP11 Base Case,257.888198757764,1063134.6578366447,877.0,767.0
Figure 26,base_case,MP11 Base Case,259.37888198757764,1063134.6578366447,881.0,767.0
Figure 26,base_case,MP11 Base Case,260.8695652173913,1063134.6578366447,885.0,767.0
Figure 26,base_case,MP11 Base Case,262.360248447205,1063134.6578366447,889.0,767.0
Figure 26,base_case,MP11 Base Case,263.8509316770186,1063134.6578366447,893.0,767.0
Figure 26,base_case,MP11 Base Case,265.3416149068323,1063134.6578366447,897.0,767.0
Figure 26,base_case,MP11 Base Case,266.832298136646,1063134.6578366447,901.0,767.0
Figure 26,base_case,MP11 Base Case,268.32298136645966,1063134.6578366447,905.0,767.0
Figure 26,base_case,MP11 Base Case,269.81366459627327,1063134.6578366447,909.0,767.0
Figure 26,base_case,MP11 Base Case,271.30434782608694,1063134.6578366447,913.0,767.0
Figure 26,base_case,MP11 Base Case,272.7950310559006,1063134.6578366447,917.0,767.0
Figure 26,base_case,MP11 Base Case,274.2857142857143,1063134.6578366447,921.0,767.0
Figure 26,base_case,MP11 Base Case,275.77639751552795,1063134.6578366447,925.0,767.0
Figure 26,base_case,MP11 Base Case,277.2670807453416,1063134.6578366447,929.0,767.0
Figure 26,base_case,MP11 Base Case,278.7577639751553,1063134.6578366447,933.0,767.0
Figure 26,base_case,MP11 Base Case,280.24844720496895,1063134.6578366447,937.0,767.0
Figure 26,base_case,MP11 Base Case,281.7391304347826,1063134.6578366447,941.0,767.0
Figure 26,base_case,MP11 Base Case,283.2298136645963,1063134.6578366447,945.0,767.0
Figure 26,base_case,MP11 Base Case,284.72049689440996,1063134.6578366447,949.0,767.0
Figure 26,base_case,MP11 Base Case,286.2111801242236,1063134.6578366447,953.0,767.0
Figure 26,base_case,MP11 Base Case,287.70186335403724,1063134.6578366447,957.0,767.0
Figure 26,base_case,MP11 Base Case,289.1925465838509,1063134.6578366447,961.0,767.0
Figure 26,base_case,MP11 Base Case,290.68322981366464,1063134.6578366447,965.0,767.0
Figure 26,base_case,MP11 Base Case,292.17391304347825,1063134.6578366447,969.0,767.0
Figure 26,base_case,MP11 Base Case,293.6645962732919,1063134.6578366447,973.0,767.0
Figure 26,base_case,MP11 Base Case,295.1552795031056,1063134.6578366447,977.0,767.0
Figure 26,base_case,MP11 Base Case,296.64596273291926,1063134.6578366447,981.0,767.0
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,2.9813664596273295,971964.6799116997,193.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,4.472049689440993,971964.6799116997,197.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,5.962732919254659,971964.6799116997,201.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,7.453416149068323,971964.6799116997,205.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,8.944099378881987,971964.6799116997,209.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,10.434782608695652,971964.6799116997,213.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,11.925465838509318,971964.6799116997,217.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,13.416149068322982,971964.6799116997,221.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,14.906832298136646,971964.6799116997,225.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,16.39751552795031,971964.6799116997,229.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,17.888198757763973,971964.6799116997,233.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,19.37888198757764,971964.6799116997,237.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,20.869565217391305,971964.6799116997,241.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,22.36024844720497,971964.6799116997,245.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,23.850931677018636,971964.6799116997,249.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,25.341614906832298,971964.6799116997,253.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,26.832298136645964,971964.6799116997,257.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,28.32298136645963,971964.6799116997,261.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,29.81366459627329,971964.6799116997,265.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,31.304347826086953,971964.6799116997,269.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,32.79503105590062,971964.6799116997,273.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,34.285714285714285,971964.6799116997,277.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,35.77639751552795,971964.6799116997,281.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,37.267080745341616,971964.6799116997,285.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,38.75776397515528,971964.6799116997,289.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,40.24844720496894,971964.6799116997,293.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,41.73913043478261,971964.6799116997,297.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,43.22981366459627,971964.6799116997,301.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,44.72049689440994,971964.6799116997,305.0,796.5
Figure 26,decreased_managed_stand_yields,Decreased Managed Stand Yields,46.2111801242236,971964.6799116997,309.0,796.5
